class,tweet
0,"rt [MENTION]: ""in 2014 you tweeted that migos were trash. care to explain?"" - 2064 supreme court confirmation hearing"
0,rt [MENTION]: bitch what you thought ? [EMOJI]
0,let those bitches keep loving sosa
0,rt [MENTION]: im one of those faggots who hates the word mines
0,im sorry but why should i care about what bitch my nigga was fucking w before me
0,"""[MENTION]: theres a lane some bitches need to stay in [EMOJI]"" the left n get right the fuck outta our face [EMOJI][EMOJI][EMOJI]"
0,rt [MENTION]: when you go through her phone and find out she a hoe [URL]
0,"rt [MENTION]: hoes be like ""im a virgin"". [URL]"
0,rt [MENTION]: hoes is hoes niggas be mad cuhz they be tryna cuff the hoes cuh
0,[MENTION] pussy put yo ass to sleep now im calling you nyquil
0,rt [MENTION]: im scared of her...her pussy too good!! lol
0,"rt [MENTION]: “[MENTION]: bitch, bye [EMOJI] rt [MENTION]: dawg look at this shit [URL] [EMOJI][EMOJI][EMOJI][EMOJI][EMOJI]"
0,draymond green a bitch ass nigga bruh
0,rt [MENTION]: freaky ass ready ass hoes
0,"[MENTION] a music suggestion is ""lil spook"""
0,my brothers ex was a fat hog man i swear this is the reason why he doesnt have any money or anything right now its cause of that white hoe
0,rt [MENTION]: [MENTION] man bitch you then fucked up. ill burn yall house down again hoe [EMOJI]. thats why bumble bee your real grandma hoe
0,this why i be on the bitches so much they listen to me [EMOJI][EMOJI][EMOJI]
0,"me and my nig [MENTION] be running shit in miami on the court, we only lost one game in 3 days"
0,rt [MENTION]: it aint nothing to cut that bitch off [EMOJI]
0,s/o to my luus. these are down bitches! dont fuck with them.
0,ate the receivers really fast or is pass coverage trash?
0,where da ratchet hoes at?
0,mannnn tonight feels like trash.
0,i love living in minnesota. the weather is bad enough for people to bitch about it but we dont have anything serious. stay safe east coast
0,rt [MENTION]: if youre going to be a bitch and not come to the show because some bands dropped then w/e. more moshing room for me in that …
0,yall hoes avoid schemes
0,aint the bitch mimi still wit gay ass nikko????
0,"""[MENTION]: i am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!"
0,[MENTION] [MENTION] [MENTION] [MENTION] [MENTION] lmao this nigguh
0,rt [MENTION]: a lot of yall hoes pretty until a nigga enlarge that avi...
0,[MENTION] im not delivering to that bitch boy anymore.
0,[MENTION] you mean bitch ass pussy
0,"[MENTION] haha i was about to say... damn i just called you a bad bitch, i mean mean bitch lmfao"
0,busted my lip playing ball so now i cant enjoy pussy and this delicious mango
0,"rt [MENTION]: dont ever be ashamed of who you are, unless you a hoe."
0,this bitch thought the hot sauce was bbq sauce. who tf puts bbq sauce in their tacos to begin with?! [EMOJI][EMOJI][EMOJI]
0,rt [MENTION]: [EMOJI][EMOJI] hoes be in everybody clothes and got the nerve to take a picture man that shit crazy !
0,"rt [MENTION]: [MENTION] money ova bitches im yellin it ta da grave developed at ah young age, go afta wat pays [EMOJI]"
0,rt [MENTION]: you suppose to keep your hoes from finding out about each other
0,"my dad just said ""karl was always the biggest pussy of all 3 of the kids, im sorry karl, but... youre just a pussy"" i love my dad lmfao"
0,rt [MENTION]: the day i have clear skin will be the day im the happiest cockiest bitch alive
0,im such a bitch sometimes[EMOJI][EMOJI]
1,[MENTION] nope not at all but im stuck in a house full of fucking niggers help me escape [EMOJI]
0,rt [MENTION]: went to both lunches because of your bitch ass [EMOJI] [MENTION]
0,brown is a color so my eyes are colored
1,"spending money on these hoes , nigga you aint fuck shit [EMOJI]"
0,[MENTION] [MENTION] and youre a hoe
0,drop dead gorgeous a bitch aint dying for a nigga
0,[MENTION] damn son maybe he didnt know it was ya piece.. he was just tryna get some pussy breh
0,quitting showed me who my true friends were and it showed me all the ones who were the two faced bitches :)
0,"rt [MENTION]: hoes, hoes aint nothin but hoes."
0,wake up american sheeple nd stop allowing these pussy azz politicians who never bust a gun in they… [URL]
0,rt [MENTION]: got like 10 hoes [EMOJI][EMOJI][EMOJI][EMOJI] 3 baes [EMOJI][EMOJI][EMOJI]
0,rt [MENTION]: same bitch that was down with lol theses lil hoes funny
0,rt [MENTION]: rt [MENTION]: “[MENTION]: word rt [MENTION]: having zero hoes >>>>”
0,rt [MENTION]: some bitches be forgetting
0,im getting tired of you telling what the fuck im doing every time im doing something lol. -peckerwood guy
0,[HASH] .....hate to sound all [HASH] callous and all........but [HASH] had it a lot worse than the [HASH]..........
0,rt [MENTION]: these bitches self esteem built off likes and their principles built off instagram memes
0,hokis pokis bitch!
0,[MENTION]  are you sure you aint colored?
0,rt [MENTION]: oreo cookie pancakes [HASH] [URL]
0,"rt [MENTION]: ""i said thin mints bitch"". [URL]"
0,rt [MENTION]: if her hands and feet dirty rt [MENTION]: [MENTION] how can you tell if a girl pussy stink before actually gettin in her pan ...
0,this lit bitch jayonna in the class im an aide in is sooo funny
0,only niggah on my tl so getting off now
0,“[MENTION]: [MENTION] my ananconda dont want none unless u clean those shitty buns hun [EMOJI][EMOJI]”
0,when it start thundering bitches be like i wana cuddle naw bitch you just wana excuse to suck a dick you and mimi sit tf down in a corner
0,rt [MENTION]: i dont have an iphone so i have to manually ignore these hoes [URL]
0,yay i like when jacob has colored layouts
0,[HASH] and if you aint a hoe get up out my traphouseeeeeeee
0,[MENTION] i gt android dmt kno whats in that box my nig
0,[MENTION] well since you is blood you get a g pass but only this time and i wont tell wop about that lyric situation
0,[MENTION] punk ass bitch. [HASH]
0,nigga was sweating like a guilty preacher in that bitch
0,[MENTION] finger my throbbing pussy slowly as i cum on ur face
0,"[MENTION] mine will say ""the intimidator"" [EMOJI][EMOJI] cause bitches cant handle it.[EMOJI]"
0,anybody want any sugar maple saplings? i have about 50 popping up in heidis hillbilly beach. me and emms planted two friday.
0,[HASH] we dont love these hoes
0,[MENTION] i want it to be somewhat of a collage .. money jewels cartiers etc .. jus little shit to let niccas know we still here
0,"[MENTION] alas, i am proficient in neither. my skills are limited to pointless stat memorization + trash talk."
0,rt [MENTION]: [MENTION] cuff her crazy boy you might not ever find another especial not these dirty crew fucking party hoes out here …
0,"rt [MENTION]: twitter is suspending the shit out of is, multiple iterations of new regional accounts opening today and suspended within ho…"
1,[MENTION] i hate that nigger.
0,broke bitches be like oh he got monn-neyyy
0,versace bird feeder
0,"if dey go to linch together, she gon eat that pussy befo they come back...."
0,yo pussy aint shit unless you had some [MENTION] in it
0,hes a bitch.
0,life is only unfair if youre a cunt
0,"nothing says teabagger like a millionaire complaining that they are broke, huh [HASH]? [HASH], give me a break, lol. [HASH]"
0,"rt [MENTION]: im scared to lose you, cause i know you get bitches."
1,"rt [MENTION]: ill break a bitch down, like the pussy she is."
0,rt [MENTION]: “[MENTION]: [MENTION] wussup bitch”nun finna take it in
0,"rt [MENTION]: i have so many questions about that sex tape. i love love love me some mimi and if that thirsty dude releases it, hes trash…"
0,white bitches be lovin da colored men
0,ive never seen this part of pussy town before... lolololol the end of this song thoo....
0,[MENTION] its the truth... we dont love these hoes [EMOJI]
0,[HASH] : ian hunter - once bitten twice shy on [HASH] - [URL]
0,"“[MENTION]: this hoe mimi said ""i hurt my hand"" [EMOJI]”[EMOJI][EMOJI][EMOJI] bitch her throat [EMOJI][EMOJI]"
1,[MENTION] [MENTION] she spelled faggots with an e youre so cool lol
0,"[MENTION] thank you mint - happy mothafuggin birthday too, hoe!! [EMOJI][EMOJI]"
0,"karma a bitch, but she cant figure me out with the shit im doing.."
0,"rt [MENTION]: looking thru my yearbook, i dont think ive done that since my graduation.this book got some hoe ass niggas in it i forgot…"
0,"""[MENTION]: “[MENTION]: yall think celebrity pussy different from the locals? [EMOJI]” yeah meghan goods is"""
0,i refuse to raise a child in this bitch ass country.
0,dad bought me a brownie shake [HASH]
0,one thing i never did and thats love a bitch cuz im drillin shit. i only love my clique
0,this bitch always got shit to say about what other people like
0,[MENTION] dont be a bitch man up lol :)
0,rt [MENTION]: first thing i look at is whats on a bitch feet
0,we cant trust these hoes fam [URL]
0,at the doctors with sam shes such a pussy the had to put a cotton swab in her nose and she just about started to cry -_- [MENTION]
0,yea bitch [EMOJI] how dat shit feel [URL]
0,rt [MENTION]: hot pockets > hoes
0,jihadis turn washington national cathedral into mosque for friday prayers [URL] [HASH] [HASH] [HASH] [HASH] [HASH]
0,parents television council: scandal sex scene after charlie brown was not ok | [URL]
0,rt [MENTION]: great story of what its really like to be a camel jockey at the camel races in [MENTION] [URL] [HASH]…
0,rt [MENTION]: stephen a. smith responds to people calling him an uncle tom/sell-out![EMOJI] [URL]
0,matt got the shades on tryin to scope a bitch [URL]
0,you got 15k followers n the same bed sheets from last month .. these bitches be confrused ( [MENTION] ) voice
1,smh u niggers & ur music knowledge
0,dont be surprised when im a bitch to you because youre always a dick towards me
0,can we revisit [MENTION] idea of two teams of [MENTION] playing against each other? i would like to see a game every now & then.
0,i had 14 fags in the space ae 3 hours? excuse me? [HASH] [HASH]
0,“[MENTION]: “[MENTION]: when hoes feel like their photo didnt get enough favorites [URL] thats me [EMOJI][EMOJI]” thirsty ass
0,"fat bitches twitter names be "" princesscookieneckbackcrack "" lmaoo [EMOJI][EMOJI][EMOJI]"
0,"[MENTION] chill cuz youll regret it bro, your hitting that hoe rn why quit?"
0,these niggas aint shit but hoes with tricks
0,[MENTION] eyy that pushin one for me bro cause you know that bitch better blow hah
0,"rt [MENTION]: niggas gon talk, bitches gon hate."
0,[MENTION] very wrong lmao this bitch literally tried to swallow someone in this movie
0,“[MENTION]: [HASH] [HASH] [URL] [MENTION] [HASH]
0,[MENTION] keep in shape for the ski slopes
0,fuck nigguh trynna talk it out. wtf we finna talk about?
0,rt [MENTION]: ion feel dese nihhas or bitches...[HASH]
0,you still cant turn a hoe into a house wife !
0,[MENTION] whatchu doin today nig?
0,[MENTION] thanks hun. <3 im so crushed. i love working out. itll be 2months gone by the time i go back. :/
0,rt [MENTION]: if u know how to french inhale ur a bad bitch
0,i dont buy pussy cuz its free bitch i buy lacs!
0,los bitch taught me the true meaning of gravity when her panties kissed her ankles!
0,"[MENTION] i dont understand it, theres trash cans/dumpsters everywhere and if theres not, just wait till you go somewhere with one."
0,[MENTION] they trash though?
0,[MENTION] woahh!! ahha i remember her from charlie and the chocolate factory! who do you think killed lucy? i think it was abby
0,[MENTION] all them bitches far as fuck from us. we got el gran pollo up this way and it serves us well. [MENTION]
0,ever leave me around yo bitch and ima get her stoned
0,[MENTION] bitch hallon
0,rt [MENTION]: “[MENTION]: [MENTION] [MENTION] long as my bitches love me [EMOJI]” [EMOJI][EMOJI]
0,"rt [MENTION]: my favorite shark is megaldon, my least favorite is a mud shark. they are the worst"
1,rt [MENTION]: [MENTION] [MENTION] lmaoooo what a bunch of fags
0,"[MENTION] atl, bvb, sws, ptv, the relapse symphony, set it off, farewell, my love, mayday parade, fob, paramore, etc"
0,rt [MENTION]: do i have time for these hoes? [URL]
0,"[HASH],[HASH],[HASH],[HASH],[HASH],[HASH], | [HASH] | dude fists his wife’s big pussy [URL]"
0,[MENTION] fuck your chicken sandwich ho!!!
0,i wish ppl would learn how tf to stay out my business im a grown ass man . i go where i please . mind your damn business bitch
0,rt [MENTION]: right you are! have you heard of the dodo bird? hes the one with obama on his ass! [URL]
0,trash show
0,niggas w/ bitch mentalities is a no go .
0,[MENTION] ima act like i hit that hoe then pass it like i was earlier
0,rt [MENTION]: [EMOJI][EMOJI][EMOJI] rt [MENTION]: [EMOJI][EMOJI][EMOJI] rt [MENTION]: bow wow look like the stress of saving a hoe is wearing him down [URL]
0,rt [MENTION]: if my man aint appreciating me this pussy definitely is gonna end up in another nigga mouth. you can quote me
0,[MENTION] only if its funny tweets about ashy niggers
0,"""niggas be pressed for pussy, eeeeeen nothin"""
0,[HASH] bitches
0,[MENTION] [MENTION] fucking stupid crackers
0,the [HASH] dont need tanaka or beltran or all these big name players!!! [HASH]
